Time,Actual,Predicted
2012-06-26 16:00,416,428.1433
2012-08-08 09:00,341,345.9121
2011-08-07 09:00,184,169.86412
2012-12-13 05:00,33,36.886086
2012-01-10 08:00,471,434.46298
2012-10-10 04:00,6,10.572022
2011-09-13 04:00,8,5.9000354
2011-10-31 08:00,372,370.67218
2011-01-08 14:00,95,80.23174
2012-12-15 10:00,273,310.64255
2011-04-06 21:00,102,120.20225
2012-09-01 10:00,417,415.30884
2011-06-11 17:00,337,352.03253
2012-08-31 03:00,5,9.135934
2012-12-15 06:00,11,10.990513
2012-07-22 04:00,16,15.434611
2011-04-16 15:00,78,93.231804
2012-01-30 16:00,221,217.61812
2011-02-28 09:00,142,139.46278
2011-03-12 07:00,23,12.15191
2011-12-05 14:00,133,149.96901
2011-06-23 07:00,327,304.83972
2011-02-27 02:00,22,27.27698
2011-03-29 05:00,8,11.607213
2012-08-01 21:00,320,334.74768
2011-03-31 20:00,85,66.41949
2011-03-08 04:00,2,0.015582666
2012-10-19 07:00,154,181.66765
2011-03-10 10:00,17,8.108208
2012-04-07 15:00,626,620.39166
2011-08-25 07:00,313,297.08887
2012-03-31 05:00,5,15.442534
2012-01-30 07:00,225,225.99878
2011-08-26 17:00,489,440.3718
2012-09-28 04:00,12,3.6779926
2011-08-15 05:00,17,18.548477
2012-12-19 01:00,15,16.539211
2011-06-26 11:00,346,369.78256
2012-07-22 01:00,130,124.785614
2012-11-19 13:00,251,270.57556
2011-09-13 06:00,122,118.892
2011-10-20 09:00,223,216.64398
2011-10-12 14:00,78,75.98573
2011-02-24 14:00,69,53.107136
2012-10-08 12:00,341,388.4843
2012-11-22 19:00,44,114.18747
2011-04-08 16:00,60,73.088844
2012-08-28 22:00,216,238.70197
2012-03-11 06:00,10,13.068688
2012-04-04 17:00,744,763.1398
2012-09-07 08:00,719,688.51715
2012-05-19 09:00,292,305.7053
2012-08-12 09:00,217,251.6924
2012-10-07 22:00,79,70.218315
2011-02-12 02:00,15,18.711105
2012-08-27 01:00,7,14.966904
2011-05-08 16:00,385,385.07944
2012-09-05 22:00,219,242.82129
2011-06-15 19:00,416,430.24152
2012-12-18 09:00,326,335.27658
2012-08-23 08:00,707,689.0837
2011-10-11 15:00,175,184.42188
2012-11-11 12:00,585,584.1112
2011-10-29 18:00,43,19.788877
2011-09-15 00:00,37,42.801132
2011-03-22 10:00,124,82.51959
2011-03-10 15:00,14,14.847578
2011-06-06 23:00,60,70.007484
2012-11-06 20:00,228,243.5
2011-07-19 16:00,277,235.89
2011-05-23 06:00,96,88.18051
2011-08-09 06:00,101,112.74548
2011-07-10 02:00,96,77.79128
2011-07-22 19:00,250,224.73251
2011-10-06 13:00,191,189.72705
2012-06-07 01:00,22,27.393013
2011-07-20 03:00,6,6.6523333
2011-02-07 18:00,175,199.80278
2012-10-12 11:00,313,311.08368
2011-02-07 09:00,118,126.94854
2012-01-05 00:00,14,19.317963
2011-11-15 11:00,134,129.25984
2011-11-24 22:00,22,29.390007
2011-07-15 11:00,210,190.63876
2011-09-03 12:00,257,402.46957
2012-12-09 16:00,253,261.67615
2011-01-28 10:00,49,43.854507
2011-11-02 16:00,266,269.5198
2011-04-11 05:00,13,18.829622
2012-03-08 18:00,590,595.19696
2011-03-28 11:00,57,62.10562
2011-12-21 07:00,229,201.68721
2012-01-02 09:00,68,86.34502
2011-09-01 03:00,14,8.7171135
2011-05-02 13:00,170,162.91429
2011-07-13 13:00,158,146.8266
2011-08-15 06:00,90,93.18935
2011-07-09 11:00,290,327.75006
2012-09-01 23:00,145,172.36475
2011-06-10 03:00,6,8.18827
2012-03-07 06:00,108,97.92063
2011-12-05 01:00,12,11.307587
2012-09-27 06:00,169,182.31221
2012-06-18 05:00,23,15.441065
2012-01-19 05:00,19,13.351203
2011-01-23 23:00,21,9.733779
2012-10-20 09:00,363,322.45978
2012-01-21 17:00,106,105.3187
2011-12-23 18:00,95,166.93869
2012-09-08 13:00,668,662.1045
2012-04-23 20:00,203,202.47824
2011-01-06 08:00,219,209.65544
2011-07-05 20:00,284,290.9014
2012-02-23 23:00,85,95.925026
2011-04-10 19:00,131,173.83449
2012-09-29 16:00,722,691.7544
2012-08-07 06:00,179,170.86203
2011-09-04 23:00,104,84.852394
2012-01-24 03:00,3,2.4930093
2012-01-28 11:00,296,256.58145
2012-08-05 05:00,19,9.604585
2012-01-10 21:00,116,162.82121
2011-05-12 05:00,29,25.129305
2011-06-02 12:00,232,219.54675
2011-01-03 01:00,2,4.654449
2011-01-22 23:00,33,30.091434
2011-05-17 15:00,210,188.95956
2012-03-11 13:00,464,423.10776
2011-01-10 20:00,74,74.90797
2012-04-06 13:00,411,327.49274
2011-05-02 14:00,181,166.76146
2012-01-06 08:00,447,461.4042
2012-08-20 18:00,815,691.9781
2011-05-10 05:00,29,23.633776
2011-07-03 07:00,25,25.088121
2011-02-17 12:00,101,107.76883
2012-05-15 16:00,374,402.47772
2012-02-21 20:00,227,199.85928
2011-11-20 12:00,304,328.60928
2011-11-02 01:00,10,12.188617
2011-05-07 14:00,378,381.9043
2012-02-06 01:00,6,10.841063
2012-08-03 23:00,196,183.55649
2011-12-31 17:00,129,160.62474
2011-07-08 15:00,141,199.14473
2012-11-14 12:00,240,243.22572
2011-06-27 07:00,261,285.76663
2012-10-25 17:00,886,853.4327
2012-08-21 19:00,476,437.00842
2011-10-19 05:00,3,10.875053
2012-08-05 14:00,526,509.39624
2011-08-14 16:00,292,342.8568
2012-04-08 22:00,118,108.27793
2012-03-12 15:00,233,217.97691
2012-11-16 16:00,383,435.12097
2012-07-28 02:00,90,75.6783
2012-07-14 01:00,118,120.08963
2012-04-16 01:00,28,31.80789
2012-03-29 22:00,152,171.73616
2011-02-15 01:00,5,6.594032
2012-06-13 06:00,194,178.25557
2011-12-27 14:00,14,19.158808
2011-11-24 06:00,6,12.662816
2011-03-26 03:00,9,12.730545
2012-11-06 19:00,371,372.0742
2011-01-16 02:00,16,20.867794
2012-03-22 10:00,142,157.92078
2011-01-10 14:00,47,47.825214
2011-09-13 20:00,272,282.647
2012-12-09 10:00,219,233.51683
2012-11-08 21:00,233,196.26384
2012-11-09 02:00,12,15.5785265
2012-11-29 22:00,151,144.69492
2011-04-19 02:00,13,-1.7426783
2012-09-10 08:00,730,674.9736
2011-01-25 17:00,222,200.53336
2012-06-15 05:00,33,30.66236
2012-12-01 20:00,198,198.47389
2012-04-17 20:00,402,381.9552
2011-05-25 23:00,86,93.185165
2011-06-17 19:00,328,265.38467
2011-12-03 07:00,26,34.428417
2011-04-27 17:00,521,475.56793
2011-05-01 04:00,17,14.726082
2011-05-28 12:00,358,399.56216
2012-04-22 18:00,39,43.027077
2011-06-01 05:00,21,20.955938
2012-12-23 01:00,20,28.874441
2012-12-25 12:00,114,113.57553
2012-08-30 23:00,152,178.92705
2011-11-15 04:00,7,0.7152168
2011-02-06 16:00,157,152.8979
2012-10-25 03:00,8,12.666839
2011-12-16 14:00,128,155.68881
2011-12-16 09:00,243,242.73088
2012-05-27 13:00,498,540.20416
2012-12-06 13:00,245,247.53676
2012-01-16 20:00,90,99.61067
2011-11-20 04:00,12,7.717802
2012-06-15 20:00,385,405.62183
2011-05-02 23:00,64,70.58299
2011-11-10 05:00,23,14.8519535
2012-04-12 15:00,211,271.96265
2012-11-29 17:00,561,567.96936
2011-12-15 00:00,50,25.939089
2012-05-04 03:00,14,9.441
2012-11-08 20:00,245,229.32292
2011-11-25 07:00,35,100.13929
2012-08-07 01:00,18,19.592424
2011-06-24 13:00,221,241.94966
2011-04-26 23:00,78,68.85149
2011-02-22 14:00,58,54.47751
2012-01-27 19:00,251,247.97488
2011-07-25 19:00,386,385.78595
2011-08-10 00:00,37,37.624527
2011-06-20 04:00,3,7.3608704
2011-12-07 12:00,33,36.690216
2011-08-29 23:00,75,67.819565
2012-08-17 17:00,791,793.0428
2012-05-30 00:00,36,25.851477
2012-05-20 14:00,543,576.4434
2012-05-15 03:00,6,6.1009336
2012-07-02 12:00,257,243.77397
2011-06-15 14:00,178,206.78786
2012-08-06 06:00,141,151.72452
2012-06-28 01:00,25,25.794847
2012-10-04 12:00,288,321.7853
2011-07-29 12:00,135,139.91307
2012-04-12 08:00,624,611.7472
2012-12-03 08:00,731,669.8258
2011-11-24 09:00,81,97.58066
2011-08-11 01:00,26,22.031649
2011-06-18 07:00,57,57.44866
2011-04-05 01:00,15,22.721922
2011-05-05 04:00,7,9.337919
2012-09-12 09:00,328,362.8337
2012-06-20 13:00,211,216.96025
2012-08-29 07:00,554,508.50537
2012-11-29 16:00,370,338.95615
2011-08-29 13:00,218,213.58139
2011-01-08 11:00,62,57.391132
2011-01-29 22:00,32,31.007689
2012-02-15 13:00,170,174.46431
2012-04-09 06:00,111,108.735916
2012-11-07 02:00,74,27.981697
2012-02-17 22:00,107,114.651085
2011-08-03 23:00,56,77.82456
2012-12-16 00:00,110,103.33123
2012-07-13 13:00,374,347.0967
2011-11-11 10:00,200,188.33432
2012-05-10 04:00,2,11.431569
2012-05-19 08:00,195,200.5311
2012-01-12 12:00,144,148.76234
2012-11-28 03:00,3,10.138231
2012-07-15 05:00,9,22.658112
2012-01-16 23:00,28,23.673243
2011-04-18 12:00,184,146.75209
2012-01-29 08:00,70,53.206203
2012-04-20 22:00,202,201.9357
2011-12-15 17:00,324,423.81583
2012-06-30 21:00,213,242.43379
2012-06-12 05:00,29,20.468245
2011-03-30 05:00,7,11.490943
2011-03-23 19:00,159,135.7415
2011-01-16 06:00,1,2.7567334
2011-08-16 06:00,119,110.823265
2012-05-02 03:00,6,6.2449045
2011-02-21 07:00,19,29.003962
2012-09-22 20:00,325,347.99335
2012-11-14 08:00,691,661.75385
2011-05-26 09:00,216,204.68063
2012-08-02 10:00,181,198.66745
2011-05-15 05:00,14,12.593369
2012-06-26 12:00,308,301.087
2012-08-26 08:00,133,143.4043
2012-01-31 21:00,165,166.82506
2012-07-05 18:00,607,663.11414
2011-07-05 08:00,432,452.57895
2012-05-30 13:00,289,286.57602
2012-03-03 01:00,44,34.229843
2011-06-03 09:00,230,225.40681
2012-08-14 11:00,196,237.99596
2011-01-15 00:00,28,27.193792
2011-11-30 10:00,110,114.86225
2011-08-08 09:00,183,188.05304
2011-08-28 19:00,387,330.32806
2011-10-13 13:00,162,159.71263
2012-07-20 11:00,212,252.64053
2011-05-18 15:00,167,178.26984
2012-10-04 10:00,177,203.70937
2011-07-21 22:00,149,148.9993
2012-01-10 20:00,200,204.36896
2011-04-14 01:00,10,11.560305
2012-06-24 17:00,532,499.7549
2011-12-05 21:00,176,138.95135
2012-05-26 21:00,251,241.34828
2011-10-10 00:00,53,70.54544
2012-10-24 02:00,6,15.82053
2011-12-12 09:00,220,198.4753
2012-09-20 11:00,243,261.45224
2011-07-08 03:00,6,7.8788652
2011-02-18 15:00,172,173.25795
2012-04-04 11:00,213,216.96771
2011-12-30 12:00,197,144.8745
2011-12-07 13:00,33,28.434301
2011-05-20 08:00,517,437.3678
2011-06-02 03:00,4,6.3640413
2011-02-01 22:00,36,39.986904
2011-01-06 04:00,1,-2.40722
2011-07-15 12:00,238,258.22946
2011-03-30 23:00,12,15.111707
2011-11-10 18:00,273,328.28882
2011-09-18 00:00,112,97.35061
2012-02-16 01:00,5,13.027046
2012-11-07 10:00,178,156.08833
2011-08-14 09:00,103,97.10401
2012-09-14 02:00,30,21.404436
2011-10-07 20:00,197,207.36446
2012-11-24 17:00,126,195.26979
2011-08-01 09:00,166,177.40572
2011-10-04 09:00,187,232.88701
2011-07-01 23:00,140,160.44002
2011-09-01 14:00,198,175.05952
2012-10-16 06:00,172,171.85756
2011-08-20 20:00,248,250.42902
2011-09-04 19:00,328,314.98215
2012-04-03 03:00,3,2.6048553
2011-01-04 19:00,112,112.24575
2011-11-19 13:00,363,340.13382
2011-06-27 09:00,187,206.29219
2011-05-25 20:00,340,293.80606
2011-01-18 19:00,99,105.09968
2011-07-28 13:00,152,149.1458
2012-01-31 03:00,2,5.2023377
2012-07-01 23:00,110,111.6569
2011-09-28 08:00,287,299.35785
2011-04-08 06:00,35,38.882523
2012-04-11 08:00,595,583.20215
2012-07-08 10:00,319,313.8171
2012-05-24 19:00,492,530.64716
2011-09-25 12:00,413,403.1869
2012-01-25 01:00,13,13.56817
2011-08-22 19:00,416,430.9847
2011-04-16 10:00,22,26.341667
2011-07-19 07:00,315,303.9917
2012-06-09 05:00,19,22.05507
2012-02-04 12:00,300,262.1807
2012-04-19 16:00,387,410.33786
2011-10-18 06:00,109,109.89138
2012-07-27 17:00,699,693.8335
2011-10-09 20:00,193,210.77061
2011-03-04 16:00,118,123.9479
2011-08-02 09:00,213,197.98392
2011-08-12 23:00,151,156.48534
2012-04-23 01:00,2,-4.9118958
2011-03-07 23:00,22,19.802233
2012-10-31 15:00,230,290.93094
2011-01-31 14:00,86,49.236595
2011-10-10 15:00,384,382.58542
2011-09-06 07:00,172,244.11853
2011-11-01 09:00,222,229.87251
2012-03-15 19:00,425,479.51044
2011-08-03 11:00,122,147.09528
2011-03-22 20:00,135,134.01149
2011-10-04 08:00,400,434.9596
2011-02-17 08:00,285,291.2956
2012-02-24 11:00,163,154.84471
2011-10-15 06:00,20,18.72546
2012-10-09 12:00,260,271.95645
2011-05-26 06:00,98,105.254005
2011-02-18 13:00,176,166.40819
2012-11-27 22:00,97,93.67981
2012-08-25 18:00,383,374.82617
2011-01-19 11:00,52,38.685165
2012-05-06 00:00,134,123.25369
2011-09-04 22:00,155,124.151184
2012-04-06 01:00,38,24.023685
2012-09-12 12:00,352,347.3702
2012-04-20 17:00,819,779.7056
2012-12-24 14:00,46,21.81793
2011-12-21 16:00,101,92.470566
2012-11-09 14:00,274,327.49435
2012-11-28 11:00,146,180.15732
2011-07-27 19:00,375,406.4615
2012-01-04 04:00,2,-4.115242
2012-01-14 16:00,206,214.9291
2011-02-02 11:00,52,41.16559
2011-08-08 14:00,150,166.72884
2011-03-23 07:00,118,116.72937
2012-12-04 01:00,25,18.834389
2011-03-15 22:00,21,41.687008
2011-12-25 19:00,16,24.234123
2012-11-29 08:00,679,643.5629
2011-03-28 21:00,61,72.464424
2012-05-20 07:00,90,62.7401
2012-05-28 17:00,405,455.818
2012-08-13 03:00,6,4.5323663
2012-03-18 12:00,503,436.48764
2011-09-17 11:00,367,313.14685
2011-05-29 01:00,66,82.27918
2011-10-06 05:00,24,25.576662
2012-11-20 22:00,122,127.94907
2012-08-08 14:00,236,256.5364
2012-01-28 06:00,15,10.777651
2012-04-01 14:00,561,445.43228
2012-09-03 15:00,449,479.0766
2012-01-13 18:00,301,275.20673
2011-08-21 18:00,311,263.15717
2012-03-25 22:00,111,125.92566
2012-10-10 21:00,269,267.00125
2011-12-23 17:00,140,225.80534
2012-08-10 14:00,307,321.1277
2012-01-25 14:00,160,147.12158
2012-09-13 17:00,884,916.073
2012-05-13 03:00,28,35.528786
2011-06-04 23:00,150,156.86258
2012-09-09 04:00,28,20.014626
2012-11-26 09:00,286,302.72443
2012-01-03 03:00,2,-1.1031061
2012-10-02 18:00,687,621.0374
2011-02-07 19:00,128,128.02681
2011-04-08 13:00,42,61.62056
2011-08-26 22:00,152,151.70032
2012-10-06 04:00,11,13.732214
2012-11-25 00:00,34,55.41281
2012-07-05 13:00,310,245.79214
2011-12-09 22:00,129,104.182785
2011-08-13 21:00,167,156.09856
2011-06-22 18:00,513,493.16446
2012-02-28 21:00,188,162.49394
2012-09-27 12:00,335,334.4961
2011-06-23 18:00,540,527.832
2011-02-14 05:00,3,7.802705
2011-07-04 10:00,280,292.59155
2012-01-31 06:00,104,95.787476
2011-01-25 04:00,1,-3.0782838
2012-09-17 18:00,774,746.90753
2011-07-06 02:00,5,8.145218
2011-05-30 15:00,311,302.85095
2012-02-26 14:00,331,335.1321
2012-02-11 23:00,20,32.93522
2012-10-25 05:00,55,43.012558
2011-03-03 22:00,53,45.68672
2012-10-16 12:00,325,312.69287
2012-05-31 08:00,693,654.4016
2012-05-12 20:00,287,310.00436
2011-02-01 06:00,22,25.784342
2011-08-01 17:00,514,564.67004
2011-05-28 09:00,177,199.3223
2012-01-23 04:00,1,-0.4755318
2011-06-27 21:00,242,214.8852
2011-06-29 20:00,333,325.16425
2011-12-16 19:00,214,203.0116
2012-11-14 06:00,146,134.09517
2012-07-16 04:00,12,8.601879
2011-01-12 08:00,128,207.89996
2012-12-07 01:00,28,18.930687
2011-08-21 23:00,68,67.28097
2012-12-02 15:00,417,427.95422
2011-06-21 06:00,115,110.155975
2011-06-05 00:00,113,112.756775
2012-04-20 23:00,187,173.3643
2011-01-20 14:00,81,63.38332
2011-10-13 22:00,114,115.94481
2011-08-05 21:00,173,206.34561
2011-06-02 01:00,15,22.276213
2011-11-07 09:00,174,172.32712
2011-05-25 05:00,25,23.107903
2012-11-15 06:00,147,133.49388
2011-04-20 04:00,9,1.6508225
2012-11-09 18:00,496,435.92505
2012-03-07 04:00,3,7.752591
2011-02-21 11:00,90,99.95767
2011-06-26 14:00,443,424.19525
2011-11-30 12:00,160,153.92915
2011-12-16 12:00,173,173.61012
2011-05-16 03:00,4,7.237236
2011-02-09 03:00,2,-1.7558724
2011-10-13 17:00,479,423.21115
2012-07-01 05:00,10,19.0079
2011-11-17 03:00,3,1.4792361
2012-12-16 11:00,295,295.58838
2011-03-06 11:00,62,96.267296
2011-12-11 10:00,194,183.81989
2012-07-22 05:00,6,14.549084
2011-10-04 23:00,66,74.10553
2011-01-20 21:00,57,65.46355
2011-06-26 07:00,51,45.865158
2011-05-11 13:00,193,184.64629
2011-06-26 20:00,213,235.98776
2012-03-13 10:00,143,178.11087
2012-03-05 22:00,78,80.80415
2012-06-15 12:00,403,374.83014
2011-01-26 10:00,28,34.88142
2011-10-06 09:00,208,235.40672
2011-11-12 18:00,203,216.4007
2012-07-25 17:00,913,843.63165
2012-04-04 09:00,363,332.80994
2012-09-04 04:00,8,5.445705
2011-06-27 03:00,2,0.2551198
2011-09-27 03:00,10,10.893481
2012-03-23 06:00,116,118.13016
2012-08-14 12:00,300,291.17337
2011-01-18 18:00,133,147.11769
2011-07-08 10:00,138,141.89478
2011-05-12 07:00,297,264.7267
2011-10-26 19:00,331,300.94107
2011-01-08 03:00,7,8.595751
2012-06-04 22:00,168,184.41011
2011-05-23 03:00,4,5.7501793
2011-11-29 09:00,202,168.42683
2012-04-04 12:00,283,266.88376
2011-10-18 01:00,11,12.213386
2011-03-22 17:00,307,345.78583
2012-09-06 02:00,8,5.4830556
2011-02-28 21:00,80,57.749043
2012-01-06 15:00,222,236.86551
2012-11-19 04:00,12,10.711663
2012-06-18 03:00,4,3.1552603
2012-01-13 14:00,129,139.36687
2012-11-07 14:00,161,182.36298
2011-10-24 04:00,6,5.492928
2011-02-01 19:00,108,118.180565
2011-05-30 09:00,128,153.58774
2011-07-14 11:00,148,164.92523
2012-08-28 14:00,251,261.27737
2011-11-22 17:00,165,163.51112
2011-10-26 13:00,82,122.913666
2011-08-25 10:00,142,119.827896
2011-05-16 05:00,21,24.086689
2011-10-08 07:00,73,56.42896
2011-07-23 06:00,25,15.397767
2011-06-21 12:00,189,186.24388
2012-10-06 03:00,56,41.026558
2012-01-27 00:00,38,33.033463
2012-09-04 19:00,552,594.82007
2012-06-22 13:00,300,270.21432
2012-01-20 20:00,142,136.81052
2012-06-13 07:00,505,490.3339
2011-04-16 03:00,14,17.691818
2011-01-11 15:00,47,45.46447
2011-06-12 21:00,140,165.45367
2012-04-24 18:00,632,641.30414
2012-01-19 15:00,127,135.97298
2011-04-09 03:00,14,10.683661
2011-02-07 06:00,30,34.620327
2011-12-31 03:00,18,16.725643
2011-02-21 16:00,56,58.544804
2012-10-13 10:00,347,372.2526
2011-09-30 19:00,374,318.77756
2012-03-16 02:00,4,13.765609
2012-07-07 11:00,367,364.5502
2012-05-12 22:00,274,237.68002
2011-08-13 07:00,44,55.543324
2011-12-09 02:00,12,8.890243
2012-06-05 17:00,850,814.49646
2011-01-11 19:00,51,73.035164
2012-02-17 11:00,142,153.13493
2011-12-03 00:00,75,67.30516
2012-12-24 20:00,23,35.856167
2011-11-07 05:00,26,24.608446
2011-05-01 07:00,33,44.50483
2012-02-25 06:00,13,14.861632
2011-11-26 10:00,141,191.67473
2012-10-25 19:00,542,448.01422
2011-05-26 21:00,223,226.428
2011-12-31 04:00,10,0.79980385
2012-04-02 00:00,17,24.759626
2011-11-10 21:00,136,133.49054
2012-01-14 08:00,92,69.92757
2011-03-29 02:00,3,1.7153918
2012-07-01 07:00,50,40.309074
2012-06-14 19:00,579,602.39453
2011-08-27 11:00,88,101.850365
2011-06-20 16:00,299,283.282
2012-03-28 05:00,40,24.637669
2011-07-21 23:00,113,92.51093
2012-11-26 18:00,521,540.4717
2012-08-31 16:00,528,537.6665
2011-06-28 18:00,504,504.57108
2012-02-11 10:00,166,118.34466
2011-06-07 07:00,334,302.0588
2011-05-10 17:00,611,552.14166
2011-07-03 12:00,404,387.69775
2011-11-11 23:00,73,58.229675
2012-02-27 02:00,4,10.380201
2011-06-19 23:00,92,93.57624
2012-01-24 11:00,153,127.29668
2012-10-22 04:00,7,6.1960716
2011-04-21 23:00,99,67.30289
2012-07-10 14:00,242,262.01547
2011-07-02 03:00,26,31.719727
2011-06-06 16:00,267,302.802
2011-12-22 04:00,3,3.3967743
2012-12-28 14:00,261,227.25768
2011-04-16 20:00,53,49.15121
2011-10-16 19:00,233,214.42819
2012-02-19 09:00,93,100.672554
2011-10-04 06:00,112,105.54379
2012-08-19 16:00,356,424.2047
2012-01-14 04:00,3,3.3745275
2011-05-17 02:00,8,9.856404
2011-02-24 01:00,7,6.6738997
2011-01-24 20:00,81,70.12064
2011-02-23 06:00,36,31.64517
2012-03-03 11:00,214,282.49942
2011-12-30 16:00,283,222.84058
2012-01-26 15:00,164,151.50041
2011-11-03 09:00,164,194.63438
2011-04-24 19:00,194,197.67162
2012-01-05 21:00,97,144.45818
2012-03-03 08:00,48,91.949326
2012-10-09 20:00,360,326.11884
2012-12-04 16:00,435,441.95816
2012-11-11 19:00,277,252.50183
2011-02-09 00:00,17,8.489326
2011-12-21 04:00,2,10.593446
2011-01-05 07:00,88,93.70027
2011-07-06 09:00,189,205.25407
2012-07-11 00:00,44,44.211678
2011-06-16 18:00,325,397.41302
2011-11-21 23:00,33,50.744938
2011-10-03 06:00,94,91.80034
2012-11-04 09:00,217,218.85399
2011-12-23 15:00,203,161.41797
2012-12-17 07:00,319,348.2573
2011-12-08 03:00,1,3.9270625
2011-10-22 19:00,220,208.51677
2011-10-02 13:00,308,301.29916
2011-07-20 05:00,23,26.390476
2012-02-19 03:00,15,29.311768
2012-08-06 21:00,317,305.6687
2012-10-05 19:00,500,491.8984
2011-04-26 16:00,291,257.29257
2012-03-26 14:00,217,243.44823
2011-04-19 10:00,75,96.34304
2012-07-27 14:00,326,308.86404
2011-07-03 16:00,414,373.33145
2012-08-03 14:00,331,332.80124
2012-03-17 02:00,42,47.764557
2011-08-16 02:00,4,7.942807
2011-10-09 05:00,15,11.1229725
2011-09-11 09:00,227,180.23792
2012-02-03 02:00,6,10.19832
2011-06-09 12:00,140,134.5517
2012-04-05 12:00,276,279.4623
2011-11-26 02:00,23,26.002388
2012-10-26 09:00,403,345.16125
2011-03-23 23:00,26,23.47077
2012-04-10 08:00,692,645.3708
2011-08-12 04:00,5,10.646896
2011-12-23 14:00,200,172.66313
2011-08-07 21:00,136,121.503555
2012-10-04 14:00,267,289.46747
2012-11-28 07:00,409,392.87506
2011-02-04 01:00,7,6.721353
2011-08-21 07:00,31,12.080122
2011-01-30 14:00,122,109.17183
2011-09-04 15:00,410,379.8185
2011-08-13 06:00,22,22.798002
2011-05-05 10:00,128,133.60596
2011-08-28 07:00,1,-12.225248
2012-02-10 11:00,153,145.90596
2011-05-11 18:00,274,472.92078
2011-12-26 18:00,75,67.07068
2012-06-12 01:00,16,18.92221
2012-06-28 12:00,276,271.25867
2011-11-06 13:00,314,326.53296
2011-09-19 05:00,28,26.009216
2012-06-03 18:00,496,529.68854
2011-09-13 12:00,187,192.6205
2011-08-05 02:00,19,12.698407
2012-11-16 19:00,332,355.0743
2012-05-09 11:00,201,211.17912
2011-02-19 21:00,33,36.648224
2011-06-06 09:00,188,195.11032
2012-07-03 17:00,722,743.84937
2012-10-19 21:00,206,252.49098
2011-04-25 21:00,190,151.2604
2012-12-02 06:00,16,7.808775
2011-08-17 00:00,24,38.00275
2012-02-08 01:00,10,14.915648
2011-08-23 11:00,186,184.58165
2011-01-01 04:00,1,2.117439
2012-07-23 22:00,209,210.03722
2012-10-21 20:00,195,207.12445
2012-02-25 16:00,195,212.7248
2012-04-28 22:00,83,124.00556
2011-05-04 22:00,89,104.12104
2011-09-05 18:00,123,157.77037
2011-05-25 19:00,405,376.8428
2012-02-05 12:00,248,246.4649
2012-04-04 07:00,366,376.57678
2011-07-30 11:00,317,303.57852
2012-08-07 10:00,250,208.68617
2011-08-31 19:00,446,409.62173
2012-08-12 07:00,39,41.042576
2011-02-11 21:00,47,59.800247
2011-05-19 17:00,547,498.18997
2011-05-20 15:00,242,242.29202
2012-08-11 08:00,162,183.34746
2012-07-29 10:00,381,402.49326
2011-12-20 08:00,432,413.50333
2011-12-31 06:00,6,17.303623
2012-02-22 04:00,2,6.624044
2011-01-14 08:00,158,194.51048
2011-03-10 16:00,21,25.72412
2011-10-12 21:00,83,73.538124
2011-04-03 20:00,79,81.916695
2012-04-04 06:00,126,122.38757
2012-11-16 13:00,278,316.86218
2012-03-24 21:00,104,92.3952
2012-03-25 20:00,259,229.1287
2012-09-30 01:00,116,124.57889
2012-10-06 09:00,395,364.19946
2011-11-09 16:00,281,264.62778
2011-04-09 17:00,257,187.96445
2011-10-27 07:00,137,223.60417
2012-04-24 08:00,611,628.691
2012-11-21 11:00,241,201.50328
2011-04-24 05:00,12,8.633217
2012-05-14 13:00,176,231.38779
2011-12-27 08:00,164,262.40692
2012-12-02 01:00,94,102.27857
2011-01-10 22:00,24,31.67895
2011-12-20 11:00,129,146.91336
2012-12-27 09:00,133,173.99858
2011-02-03 02:00,2,0.15901577
2011-05-03 04:00,4,2.5508616
2012-03-16 17:00,258,317.18146
2011-12-14 00:00,22,20.550102
2012-09-07 16:00,470,504.96307
2012-03-31 09:00,223,240.05943
2012-05-19 19:00,432,431.20825
2011-08-31 04:00,5,5.7274146
2012-08-14 07:00,179,408.8868
2012-02-06 08:00,444,435.0028
2011-09-09 20:00,210,211.92767
2011-10-03 05:00,21,20.178474
2011-02-03 21:00,54,63.013855
2012-03-03 18:00,303,351.70184
2012-12-10 15:00,236,213.2265
2011-12-09 23:00,94,98.85402
2012-01-15 13:00,224,227.86229
2012-10-16 04:00,7,9.886271
2011-09-20 22:00,148,140.54897
2012-05-10 10:00,154,180.10458
2011-01-04 00:00,5,9.576844
2011-08-16 13:00,192,195.9536
2011-12-08 12:00,156,153.95244
2011-08-30 05:00,28,26.325933
2012-12-03 05:00,38,34.69619
2012-09-16 20:00,324,296.81018
2011-03-15 15:00,90,89.7579
2012-07-07 03:00,31,28.49769
2012-09-13 06:00,195,186.17035
2012-02-12 12:00,140,152.49854
2011-09-10 22:00,175,176.2138
2011-04-23 09:00,68,64.73787
2011-11-29 12:00,18,51.088047
2012-07-23 10:00,200,190.89105
2012-08-26 13:00,541,485.2795
2012-04-13 12:00,322,338.94363
2012-01-02 00:00,39,34.140728
2012-12-08 00:00,103,111.04951
2011-04-10 00:00,53,51.831585
2011-06-09 10:00,94,100.874825
2012-01-17 19:00,308,314.07672
2012-12-17 02:00,5,4.9491262
2012-01-13 12:00,154,146.69884
2012-12-11 15:00,270,241.55518
2012-10-19 02:00,10,13.952876
2012-06-30 02:00,61,64.86901
2011-10-08 10:00,337,303.07135
2012-09-12 03:00,7,13.862099
